primary key,target values,probability
9027528,0,3.39E-09
9027529,0,0.000338473
9027530,0,8.27E-05
9027531,0,9.92E-09
9027532,0,4.02E-08
9027533,0,4.67E-10
9027534,0,3.71E-08
9027535,0,2.28E-07
9027536,1,0.552448094
9027537,0,9.65E-07
9027538,0,8.93E-08
9027539,0,1.46E-05
9027540,0,2.18E-07
9027541,0,0.000284257
9027542,0,0.000612547
9027543,0,1.62E-07
9027544,0,0.000456146
9027545,0,1.38E-07
9027546,0,1.45E-08
9027547,0,0.000271693
9027548,0,1.14E-05
9027549,0,6.45E-05
9027550,0,7.63E-07
9027551,0,2.25E-07
9027552,0,1.10E-08
9027553,0,2.29E-07
9027554,0,6.98E-06
9027555,0,2.09E-08
9027556,0,5.24E-06
9027557,0,1.25E-05
9027558,0,8.95E-07
9027559,0,8.18E-07
9027560,0,0.004668997
9027561,0,1.81E-08
9027562,0,7.21E-08
9027563,0,0.000139921
9027564,0,2.93E-08
9027565,0,2.99E-07
9027566,0,1.11E-08
9027567,0,1.67E-06
9027568,0,1.39E-06
9027569,0,4.75E-07
9027570,0,4.07E-08
9027571,0,7.76E-07
9027572,0,1.48E-07
9027573,0,1.95E-05
9027574,0,3.44E-06
9027575,0,0.001574636
9027576,0,0.028767582
9027577,0,2.03E-08
9027578,0,8.75E-07
9027579,0,1.22E-07
9027580,0,1.30E-06
9027581,0,0.001445921
9027582,0,2.76E-05
9027583,0,1.86E-05
9027584,0,1.80E-07
9027585,0,3.19E-08
9027586,0,2.62E-05
9027587,0,1.59E-07
9027588,0,2.37E-07
9027589,0,1.21E-05
9027590,0,1.08E-07
9027591,0,4.41E-06
9027592,0,8.93E-06
9027593,0,2.50E-07
9027594,0,7.09E-06
9027595,0,2.05E-07
9027596,0,3.88E-09
9027597,0,0.000101439
9027598,0,1.08E-06
9027599,0,4.54E-07
9027600,0,7.55E-07
9027601,0,1.21E-05
9027602,0,6.79E-09
9027603,0,0.000483756
9027604,0,8.13E-06
9027605,0,2.75E-07
9027606,0,4.52E-09
9027607,0,3.62E-06
9027608,0,1.57E-05
9027609,0,9.39E-06
9027610,0,2.66E-06
9027611,0,2.07E-08
9027612,0,4.67E-09
9027613,0,1.50E-05
9027614,0,0.002330175
9027615,0,1.94E-07
9027616,0,0.00066165
9027617,0,1.68E-07
9027618,0,5.43E-06
9027619,0,7.54E-06
9027620,0,2.48E-08
9027621,0,2.62E-06
9027622,0,0.001005614
9027623,0,6.43E-09
9027624,0,6.69E-08
9027625,0,2.51E-06
9027626,0,3.93E-08
9027627,0,8.42E-06
9027628,0,0.000137487
9027629,0,1.17E-06
9027630,0,0.000600959
9027631,0,2.81E-06
9027632,0,1.05E-05
9027633,0,1.22E-06
9027634,0,0.001242485
9027635,0,0.001344017
9027636,0,0.000232529
9027637,0,7.41E-08
9027638,0,3.43E-06
9027639,0,3.08E-07
9027640,0,2.01E-07
9027641,0,5.58E-06
9027642,0,1.04E-05
9027643,0,1.19E-07
9027644,0,1.39E-08
9027645,0,4.15E-09
9027646,0,0.000183116
9027647,0,1.26E-08
9027648,0,1.16E-07
9027649,0,3.81E-06
9027650,0,1.32E-05
9027651,0,7.92E-06
9027652,0,4.94E-07
9027653,0,3.90E-07
9027654,0,1.11E-05
9027655,0,4.25E-06
9027656,0,5.07E-05
9027657,0,5.12E-06
9027658,0,0.000509353
9027659,0,1.19E-07
9027660,0,3.20E-07
9027661,0,6.80E-06
9027662,0,4.26E-08
9027663,0,3.73E-05
9027664,0,2.27E-07
9027665,0,2.93E-08
9027666,0,7.47E-07
9027667,0,5.24E-07
9027668,0,5.28E-06
9027669,0,4.15E-05
9027670,0,2.11E-08
9027671,0,1.63E-06
9027672,0,1.59E-06
9027673,0,4.09E-05
9027674,0,4.01E-08
9027675,0,4.83E-06
9027676,0,8.71E-06
9027677,0,5.25E-07
9027678,0,1.03E-08
9027679,0,1.67E-06
9027680,0,3.03E-07
9027681,0,2.89E-08
9027682,0,5.43E-06
9027683,0,1.40E-06
9027684,0,4.85E-09
9027685,0,3.21E-08
9027686,0,2.50E-06
9027687,0,3.20E-06
9027688,0,1.73E-05
9027689,0,6.53E-08
9027690,0,2.38E-07
9027691,0,3.22E-08
9027692,0,3.55E-09
9027693,0,3.09E-07
9027694,0,0.001381126
9027695,0,1.58E-07
9027696,0,3.08E-06
9027697,0,1.02E-09
9027698,0,8.65E-08
9027699,0,1.20E-05
9027700,0,3.97E-07
9027701,0,8.67E-06
9027702,0,1.04E-07
9027703,0,8.01E-05
9027704,0,5.16E-06
9027705,0,2.53E-09
9027706,0,9.22E-05
9027707,0,4.13E-07
9027708,0,9.15E-06
9027709,0,3.60E-06
9027710,0,1.10E-05
9027711,0,3.64E-08
9027712,0,5.93E-08
9027713,0,1.38E-08
9027714,0,1.15E-08
9027715,0,2.86E-06
9027716,0,6.52E-08
9027717,0,0.001355139
9027718,0,2.73E-06
9027719,0,0.010205952
9027720,0,6.80E-09
9027721,0,2.75E-08
9027722,0,1.11E-06
9027723,0,1.51E-09
9027724,0,0.001059007
9027725,0,2.41E-07
9027726,0,2.77E-05
9027727,0,0.002030135
9027728,0,4.01E-07
9027729,0,9.39E-08
9027730,0,2.14E-08
9027731,0,0.000221956
9027732,0,2.11E-08
9027733,0,9.55E-07
9027734,0,1.07E-06
9027735,0,4.47E-06
9027736,0,8.70E-07
9027737,0,5.11E-07
9027738,0,1.33E-05
9027739,0,4.92E-07
9027740,0,1.22E-06
9027741,0,3.09E-08
9027742,0,0.000608482
9027743,0,1.96E-08
9027744,0,1.65E-05
9027745,0,1.23E-06
9027746,0,0.001548667
9027747,0,3.04E-06
9027748,0,1.90E-06
9027749,0,1.07E-06
9027750,0,3.36E-05
9027751,0,3.38E-06
9027752,0,5.43E-06
9027753,0,3.58E-06
9027754,0,2.19E-06
9027755,0,7.91E-07
9027756,0,7.52E-06
9027757,0,6.34E-08
9027758,0,1.53E-06
9027759,0,1.25E-08
9027760,0,4.21E-05
9027761,0,9.33E-08
9027762,0,2.45E-05
9027763,0,1.69E-08
9027764,0,1.91E-08
9027765,0,1.85E-07
9027766,0,2.03E-07
9027767,0,6.11E-05
9027768,0,5.50E-06
9027769,0,1.18E-05
9027770,0,1.56E-07
9027771,0,8.36E-08
9027772,1,0.565683126
9027773,0,3.11E-08
9027774,0,3.33E-07
9027775,0,4.97E-08
9027776,0,3.98E-09
9027777,0,1.55E-06
9027778,0,3.61E-08
9027779,0,0.000973535
9027780,0,0.000173887
9027781,0,7.18E-05
9027782,0,7.05E-08
9027783,0,5.54E-07
9027784,0,0.000297845
9027785,0,1.00E-05
9027786,0,1.24E-05
9027787,0,3.13E-05
9027788,0,4.03E-07
9027789,0,0.000213034
9027790,0,1.76E-07
9027791,0,1.30E-06
9027792,0,4.49E-09
9027793,0,0.002283316
9027794,0,6.37E-06
9027795,0,9.74E-05
9027796,0,2.15E-05
9027797,0,1.67E-06
9027798,1,0.667111516
9027799,0,1.86E-06
9027800,0,0.000448511
9027801,0,9.01E-08
9027802,0,8.28E-06
9027803,0,3.50E-05
9027804,0,1.46E-06
9027805,0,2.43E-07
9027806,0,5.07E-06
9027807,0,1.21E-05
9027808,0,4.08E-09
9027809,0,9.93E-08
9027810,0,9.38E-09
9027811,0,5.02E-05
9027812,0,2.41E-05
9027813,0,5.21E-08
9027814,0,1.89E-08
9027815,0,7.01E-07
9027816,0,1.69E-07
9027817,0,4.74E-07
9027818,0,7.75E-08
9027819,0,3.33E-06
9027820,0,2.72E-06
9027821,0,9.45E-06
9027822,0,7.32E-07
9027823,0,0.005803479
9027824,0,5.50E-07
9027825,0,7.56E-08
9027826,0,1.59E-05
9027827,0,3.84E-08
9027828,0,0.013218848
9027829,0,3.81E-05
9027830,0,0.000428562
9027831,0,0.126312479
9027832,0,5.30E-07
9027833,0,5.12E-10
9027834,0,1.52E-07
9027835,0,1.65E-07
9027836,0,7.82E-08
9027837,0,6.01E-09
9027838,0,4.44E-06
9027839,0,1.67E-07
9027840,0,0.249201655
9027841,0,0.001134687
9027842,0,7.69E-08
9027843,0,0.00146911
9027844,0,1.08E-05
9027845,0,5.81E-05
9027846,0,1.34E-06
9027847,0,1.50E-07
9027848,0,7.01E-08
9027849,0,2.00E-05
9027850,0,2.10E-05
9027851,0,1.35E-05
9027852,0,6.43E-08
9027853,0,4.80E-06
9027854,0,3.59E-05
9027855,0,5.79E-07
9027856,0,0.116494752
9027857,0,0.001334934
9027858,0,7.79E-06
9027859,0,1.35E-07
9027860,0,1.06E-05
9027861,0,1.73E-05
9027862,0,9.27E-07
9027863,0,1.43E-08
9027864,0,0.002907865
9027865,0,9.17E-08
9027866,0,3.55E-06
9027867,0,9.74E-09
9027868,0,1.93E-09
9027869,0,4.35E-06
9027870,0,2.04E-05
9027871,0,0.000169832
9027872,0,4.56E-07
9027873,0,9.36E-06
9027874,0,1.76E-05
9027875,0,2.13E-07
9027876,0,4.36E-06
9027877,0,1.38E-06
9027878,0,1.83E-07
9027879,0,3.00E-06
9027880,0,1.32E-05
9027881,0,1.05E-05
9027882,0,1.26E-09
9027883,0,5.45E-06
9027884,0,5.46E-07
9027885,0,1.20E-06
9027886,0,1.57E-05
9027887,0,2.44E-06
9027888,0,2.61E-06
9027889,0,0.013135545
9027890,0,6.81E-05
9027891,0,3.09E-07
9027892,0,7.31E-05
9027893,0,7.54E-07
9027894,0,1.48E-06
9027895,0,7.92E-06
9027896,0,1.11E-05
9027897,0,2.14E-06
9027898,0,0.00012311
9027899,0,1.22E-07
9027900,0,3.77E-06
9027901,0,7.04E-07
9027902,0,0.002638973
9027903,0,0.00014403
9027904,0,1.06E-08
9027905,0,2.05E-07
9027906,0,0.247526616
9027907,0,1.85E-09
9027908,0,0.007824005
9027909,0,2.00E-06
9027910,0,2.61E-05
9027911,0,1.33E-07
9027912,0,0.001451908
9027913,0,0.000744423
9027914,0,1.65E-07
9027915,0,6.55E-07
9027916,0,5.94E-06
9027917,0,8.98E-08
9027918,0,9.97E-08
9027919,0,8.51E-07
9027920,0,8.20E-08
9027921,0,1.35E-06
9027922,0,0.000481964
9027923,0,6.75E-06
9027924,0,1.68E-06
9027925,0,1.69E-07
9027926,0,0.143943876
9027927,0,6.73E-08
9027928,0,3.05E-07
9027929,0,2.19E-08
9027930,0,0.000178516
9027931,0,0.185533196
9027932,0,3.80E-05
9027933,0,5.26E-08
9027934,0,6.85E-07
9027935,0,3.86E-07
9027936,0,3.70E-06
9027937,0,0.085623629
9027938,0,5.30E-07
9027939,0,6.15E-06
9027940,0,7.39E-07
9027941,0,2.75E-07
9027942,0,1.89E-08
9027943,0,8.21E-08
9027944,0,5.68E-07
9027945,0,2.55E-07
9027946,0,0.005393897
9027947,0,5.20E-06
9027948,0,7.29E-08
9027949,0,1.10E-05
9027950,0,3.72E-06
9027951,0,1.64E-06
9027952,0,1.05E-07
9027953,0,6.93E-08
9027954,0,7.26E-09
9027955,0,1.14E-07
9027956,0,2.80E-08
9027957,0,4.18E-05
9027958,0,3.26E-05
9027959,0,5.02E-05
9027960,0,4.06E-08
9027961,0,0.003529133
9027962,0,3.88E-07
9027963,0,0.001073864
9027964,0,1.12E-07
9027965,0,5.21E-08
9027966,0,1.31E-05
9027967,0,9.49E-07
9027968,0,4.43E-07
9027969,0,5.73E-08
9027970,0,2.49E-05
9027971,0,3.64E-07
9027972,0,6.04E-05
9027973,0,8.18E-07
9027974,0,2.11E-08
9027975,0,0.000599281
9027976,0,0.000276419
9027977,0,0.000490529
9027978,0,0.000302763
9027979,0,1.21E-06
9027980,0,1.34E-06
9027981,0,1.00E-07
9027982,0,8.13E-06
9027983,0,1.48E-05
9027984,0,0.001873234
9027985,0,0.00010568
9027986,0,8.04E-07
9027987,0,1.53E-07
9027988,0,0.000103953
9027989,0,1.06E-07
9027990,0,0.000241069
9027991,0,2.42E-07
9027992,0,7.94E-07
9027993,0,1.23E-07
9027994,0,1.54E-06
9027995,0,1.44E-07
9027996,0,1.16E-05
9027997,0,3.40E-05
9027998,0,0.00026027
9027999,0,1.54E-07
9028000,0,3.40E-06
9028001,0,4.07E-07
9028002,0,9.66E-08
9028003,0,4.97E-07
9028004,0,4.28E-06
9028005,0,0.000149156
9028006,0,2.53E-07
9028007,0,0.000851961
9028008,0,8.06E-09
9028009,0,3.70E-05
9028010,0,4.07E-06
9028011,0,3.62E-08
9028012,0,0.002405237
9028013,0,1.35E-06
9028014,0,1.08E-07
9028015,0,0.007505793
9028016,0,1.24E-07
9028017,0,5.86E-08
9028018,0,5.64E-07
9028019,0,1.28E-06
9028020,0,4.44E-07
9028021,0,6.60E-06
9028022,0,8.50E-08
9028023,0,2.00E-08
9028024,0,4.52E-06
9028025,0,2.22E-06
9028026,0,0.000304635
9028027,0,0.000189667
9028028,0,1.05E-07
9028029,0,7.57E-07
9028030,0,0.011628209
9028031,0,9.09E-09
9028032,0,2.80E-06
9028033,0,7.57E-06
9028034,0,1.48E-06
9028035,0,3.46E-07
9028036,0,1.35E-05
9028037,0,0.024705172
9028038,0,4.45E-06
9028039,0,1.06E-07
9028040,0,2.82E-07
9028041,0,1.54E-06
9028042,0,0.002141486
9028043,0,2.89E-09
9028044,0,0.0001862
9028045,0,1.08E-05
9028046,0,1.06E-08
9028047,0,0.000196987
9028048,0,0.038554747
9028049,0,3.02E-08
9028050,0,6.69E-09
9028051,0,7.95E-07
9028052,0,9.41E-07
9028053,0,3.99E-06
9028054,0,1.97E-07
9028055,0,1.34E-08
9028056,0,4.44E-05
9028057,0,3.61E-05
9028058,0,4.29E-05
9028059,0,3.75E-06
9028060,0,0.000170009
9028061,0,5.80E-09
9028062,0,4.05E-05
9028063,0,2.94E-09
9028064,0,0.011683092
9028065,0,3.62E-07
9028066,0,3.55E-07
9028067,0,8.88E-08
9028068,0,6.47E-08
9028069,0,1.36E-05
9028070,0,4.50E-05
9028071,0,7.87E-07
9028072,0,0.00023922
9028073,0,6.91E-09
9028074,0,5.60E-07
9028075,0,7.10E-08
9028076,0,2.14E-07
9028077,0,6.34E-07
9028078,0,1.57E-06
9028079,0,4.93E-08
9028080,0,2.96E-07
9028081,0,8.40E-06
9028082,0,1.18E-07
9028083,0,7.28E-06
9028084,0,8.65E-06
9028085,0,0.001026241
9028086,0,1.02E-07
9028087,0,2.53E-09
9028088,0,1.32E-07
9028089,0,1.82E-06
9028090,0,3.64E-07
9028091,0,3.02E-07
9028092,0,9.94E-07
9028093,0,8.03E-07
9028094,0,2.14E-06
9028095,0,1.83E-07
9028096,0,6.00E-07
9028097,0,2.12E-08
9028098,0,1.14E-07
9028099,0,2.03E-05
9028100,0,6.54E-08
9028101,0,2.49E-08
9028102,0,3.67E-05
9028103,0,8.73E-06
9028104,0,0.000128271
9028105,0,2.47E-06
9028106,0,1.32E-06
9028107,0,0.003419122
9028108,0,2.07E-05
9028109,0,7.33E-06
9028110,0,0.000167168
9028111,0,0.000212943
9028112,0,1.58E-07
9028113,0,0.148132175
9028114,0,1.47E-07
9028115,0,2.87E-05
9028116,0,5.58E-08
9028117,0,1.86E-06
9028118,0,7.26E-07
9028119,0,8.10E-08
9028120,0,1.83E-07
9028121,0,0.003666477
9028122,0,6.21E-08
9028123,0,8.77E-09
9028124,0,2.72E-08
9028125,0,1.18E-06
9028126,0,2.11E-06
9028127,0,9.14E-07
9028128,0,0.159399554
9028129,0,3.54E-08
9028130,0,3.69E-09
9028131,0,0.000646198
9028132,0,5.87E-08
9028133,0,2.37E-08
9028134,0,2.84E-06
9028135,0,1.51E-08
9028136,0,2.82E-06
9028137,0,1.80E-07
9028138,0,1.83E-07
9028139,0,0.000496977
9028140,0,0.000435532
9028141,0,9.64E-06
9028142,0,5.43E-06
9028143,0,6.81E-07
9028144,0,4.87E-05
9028145,0,3.61E-08
9028146,0,8.09E-06
9028147,0,4.36E-06
9028148,0,7.73E-06
9028149,0,0.000750014
9028150,0,0.000107935
9028151,0,8.07E-07
9028152,0,0.00010638
9028153,0,2.35E-06
9028154,0,2.32E-07
9028155,0,2.50E-05
9028156,0,2.01E-06
9028157,0,2.42E-08
9028158,0,5.67E-07
9028159,0,1.28E-06
9028160,0,2.95E-08
9028161,0,2.16E-08
9028162,0,4.87E-07
9028163,0,6.38E-09
9028164,0,3.05E-06
9028165,0,2.77E-05
9028166,0,0.00300163
9028167,0,4.10E-08
9028168,0,9.32E-06
9028169,0,6.97E-08
9028170,0,0.020989908
9028171,0,0.000137693
9028172,0,3.66E-08
9028173,0,4.05E-08
9028174,0,4.77E-07
9028175,0,0.000333771
9028176,0,2.03E-07
9028177,0,3.97E-07
9028178,0,0.003373498
9028179,0,6.23E-06
9028180,0,0.000355377
9028181,0,0.000158849
9028182,0,1.27E-07
9028183,0,7.15E-07
9028184,0,6.57E-08
9028185,0,6.86E-08
9028186,0,0.001111263
9028187,0,7.61E-08
9028188,0,6.22E-05
9028189,0,4.48E-08
9028190,0,3.88E-09
9028191,0,3.36E-06
9028192,0,1.54E-09
9028193,0,2.80E-07
9028194,0,1.28E-06
9028195,0,2.91E-07
9028196,0,2.03E-06
9028197,0,8.35E-06
9028198,0,9.46E-07
9028199,0,5.65E-08
9028200,0,0.000327308
9028201,0,0.001463167
9028202,0,6.09E-06
9028203,0,1.06E-08
9028204,0,5.48E-08
9028205,0,0.033562381
9028206,0,3.70E-07
9028207,0,0.099567957
9028208,0,1.51E-05
9028209,0,7.52E-08
9028210,0,4.52E-07
9028211,0,3.70E-07
9028212,0,1.79E-05
9028213,0,1.46E-07
9028214,0,2.53E-09
9028215,0,0.000553738
9028216,0,8.37E-06
9028217,0,8.71E-06
9028218,0,2.41E-06
9028219,0,0.000135757
9028220,0,2.96E-07
9028221,0,0.003855022
9028222,0,7.29E-07
9028223,0,0.002905182
9028224,0,4.93E-07
9028225,0,0.027918579
9028226,0,7.69E-06
9028227,0,4.71E-06
9028228,0,0.001083418
9028229,0,1.11E-06
9028230,0,1.39E-07
9028231,0,1.79E-08
9028232,0,2.53E-09
9028233,0,1.62E-08
9028234,0,0.000124804
9028235,0,1.71E-06
9028236,0,5.62E-08
9028237,0,1.73E-07
9028238,0,6.03E-08
9028239,0,0.000343503
9028240,0,9.21E-08
9028241,0,9.96E-08
9028242,0,0.000223086
9028243,0,6.69E-09
9028244,0,3.85E-07
9028245,0,5.28E-09
9028246,0,0.000179251
9028247,0,1.26E-06
9028248,0,3.16E-07
9028249,0,2.10E-05
9028250,0,9.85E-06
9028251,0,0.000216437
9028252,0,0.000358146
9028253,0,1.97E-06
9028254,0,5.48E-07
9028255,0,1.28E-06
9028256,0,2.03E-06
9028257,0,2.95E-08
9028258,0,1.84E-06
9028259,0,5.09E-07
9028260,0,3.03E-06
9028261,0,8.30E-07
9028262,0,1.91E-05
9028263,0,6.69E-06
9028264,0,0.03383112
9028265,0,0.032732602
9028266,0,0.001803862
9028267,0,0.000511832
9028268,0,9.87E-06
9028269,0,4.87E-05
9028270,0,1.49E-05
9028271,0,1.88E-08
9028272,0,8.38E-07
9028273,0,5.66E-09
9028274,0,3.78E-08
9028275,0,6.58E-09
9028276,0,1.10E-06
9028277,0,4.66E-06
9028278,0,7.88E-05
9028279,0,2.38E-07
9028280,0,0.000687464
9028281,0,8.94E-08
9028282,0,4.27E-07
9028283,0,6.12E-05
9028284,0,9.74E-07
9028285,0,8.34E-06
9028286,0,4.84E-05
9028287,0,4.85E-07
9028288,0,2.91E-07
9028289,0,1.07E-07
9028290,0,0.000230322
9028291,0,3.22E-07
9028292,0,3.83E-06
9028293,0,8.17E-07
9028294,0,1.74E-06
9028295,0,2.25E-08
9028296,0,6.11E-08
9028297,0,1.37E-05
9028298,0,3.35E-08
9028299,0,1.26E-05
9028300,0,0.000271145
9028301,0,1.71E-07
9028302,0,6.86E-07
9028303,0,6.79E-08
9028304,0,1.02E-05
9028305,0,3.68E-06
9028306,0,1.83E-08
9028307,0,7.50E-07
9028308,0,5.99E-09
9028309,0,2.48E-08
9028310,0,0.000656522
9028311,0,1.72E-07
9028312,0,0.000149061
9028313,0,0.068527646
9028314,0,2.96E-06
9028315,0,2.96E-05
9028316,0,0.03111252
9028317,0,3.76E-06
9028318,0,2.38E-09
9028319,0,1.13E-07
9028320,0,0.004497528
9028321,0,6.82E-07
9028322,0,4.63E-07
9028323,0,2.54E-07
9028324,0,8.09E-06
9028325,0,0.000197797
9028326,0,1.97E-06
9028327,0,2.59E-05
9028328,0,2.73E-06
9028329,0,6.98E-07
9028330,0,0.010211733
9028331,0,2.12E-08
9028332,0,8.84E-07
9028333,0,2.87E-06
9028334,0,5.70E-06
9028335,0,9.49E-07
9028336,0,3.67E-06
9028337,0,2.25E-08
9028338,0,4.59E-09
9028339,0,1.07E-06
9028340,0,7.22E-07
9028341,0,1.28E-08
9028342,0,8.85E-06
9028343,0,2.01E-07
9028344,0,4.17E-05
9028345,0,1.33E-08
9028346,0,3.10E-05
9028347,0,2.40E-07
9028348,0,1.39E-07
9028349,0,7.63E-08
9028350,0,2.30E-06
9028351,0,0.000811563
9028352,0,5.46E-07
9028353,0,4.14E-07
9028354,0,2.24E-08
9028355,0,2.84E-07
9028356,0,3.99E-07
9028357,0,3.51E-05
9028358,0,5.43E-06
9028359,0,2.85E-08
9028360,0,6.60E-07
9028361,0,1.84E-06
9028362,0,2.99E-08
9028363,0,1.30E-05
9028364,0,2.96E-06
9028365,0,4.87E-05
9028366,0,0.001807229
9028367,0,0.000115851
9028368,0,1.10E-05
9028369,0,6.79E-07
9028370,0,2.69E-07
9028371,0,0.002170773
9028372,0,1.07E-06
9028373,0,6.03E-09
9028374,0,1.87E-06
9028375,0,6.60E-08
9028376,0,1.80E-07
9028377,0,6.96E-07
9028378,0,0.000357891
9028379,0,7.41E-07
9028380,0,3.21E-08
9028381,0,2.02E-08
9028382,0,1.97E-09
9028383,0,4.76E-09
9028384,0,1.77E-06
9028385,0,3.38E-09
9028386,0,2.99E-07
9028387,0,1.16E-06
9028388,0,3.44E-07
9028389,0,8.25E-05
9028390,0,0.009693327
9028391,0,3.89E-07
9028392,0,1.23E-07
9028393,0,2.93E-08
9028394,0,9.19E-08
9028395,0,2.71E-07
9028396,0,0.000174876
9028397,0,3.54E-05
9028398,0,5.26E-05
9028399,0,2.03E-07
9028400,0,4.98E-07
9028401,0,7.86E-08
9028402,0,7.62E-06
9028403,0,1.24E-07
9028404,0,0.006012545
9028405,0,4.33E-08
9028406,0,5.98E-06
9028407,0,1.43E-08
9028408,0,2.29E-06
9028409,0,4.19E-06
9028410,0,1.39E-06
9028411,0,5.53E-08
9028412,0,2.53E-09
9028413,0,8.98E-08
9028414,0,6.30E-07
9028415,0,1.45E-07
9028416,0,3.04E-08
9028417,0,2.47E-05
9028418,0,1.70E-06
9028419,0,1.33E-06
9028420,0,8.28E-07
9028421,0,1.17E-07
9028422,0,4.52E-06
9028423,0,6.15E-07
9028424,0,5.52E-07
9028425,0,5.80E-05
9028426,0,2.82E-07
9028427,0,3.19E-05
9028428,0,2.42E-09
9028429,0,0.000247654
9028430,0,0.022792699
9028431,0,3.18E-08
9028432,0,0.000451247
9028433,0,5.17E-10
9028434,0,1.34E-07
9028435,0,3.87E-05
9028436,0,1.01E-06
9028437,0,6.22E-08
9028438,0,2.40E-07
9028439,0,0.000130994
9028440,0,0.003145306
9028441,0,2.65E-07
9028442,0,1.78E-06
9028443,0,7.97E-05
9028444,0,1.55E-07
9028445,0,2.50E-07
9028446,0,6.93E-06
9028447,0,2.93E-08
9028448,0,3.66E-08
9028449,0,7.12E-06
9028450,0,1.27E-07
9028451,0,6.65E-07
9028452,0,3.50E-05
9028453,0,0.050049692
9028454,0,2.43E-08
9028455,0,1.01E-05
9028456,0,5.77E-07
9028457,0,1.66E-05
9028458,0,6.72E-05
9028459,0,1.42E-07
9028460,0,1.33E-05
9028461,0,4.87E-07
9028462,0,0.000114274
9028463,0,4.71E-08
9028464,0,8.10E-07
9028465,0,2.76E-06
9028466,0,3.41E-07
9028467,0,3.57E-07
9028468,0,4.10E-05
9028469,0,3.94E-06
9028470,0,0.000796337
9028471,0,8.79E-08
9028472,0,6.65E-08
9028473,0,7.14E-08
9028474,0,9.04E-07
9028475,0,6.02E-06
9028476,0,2.15E-08
9028477,0,4.56E-07
9028478,0,2.25E-07
9028479,0,3.43E-07
9028480,0,4.65E-05
9028481,0,7.35E-07
9028482,0,2.26E-07
9028483,0,0.000592101
9028484,0,2.22E-07
9028485,0,1.72E-08
9028486,0,1.27E-06
9028487,0,3.56E-05
9028488,0,0.00012615
9028489,0,1.36E-06
9028490,0,1.63E-06
9028491,0,7.32E-05
9028492,0,2.27E-06
9028493,0,3.26E-05
9028494,0,0.000406689
9028495,0,8.61E-08
9028496,0,4.47E-08
9028497,0,3.90E-08
9028498,0,1.19E-05
9028499,0,6.21E-08
9028500,0,2.63E-07
9028501,0,8.62E-07
9028502,0,2.20E-05
9028503,0,9.15E-08
9028504,0,8.11E-08
9028505,0,3.27E-08
9028506,0,9.49E-06
9028507,0,5.63E-08
9028508,0,4.38E-08
9028509,0,1.56E-05
9028510,0,2.55E-08
9028511,0,1.70E-09
9028512,0,1.20E-08
9028513,0,0.384287387
9028514,0,1.60E-06
9028515,0,0.000284409
9028516,0,2.23E-08
9028517,0,6.81E-09
9028518,0,4.22E-06
9028519,0,6.89E-07
9028520,0,2.16E-07
9028521,0,5.70E-08
9028522,0,3.87E-06
9028523,0,2.13E-07
9028524,0,6.67E-08
9028525,0,1.38E-06
9028526,0,5.14E-09
9028527,0,1.67E-05
9028528,0,8.06E-06
9028529,0,1.89E-06
9028530,0,2.79E-05
9028531,0,8.89E-07
9028532,0,4.07E-07
9028533,0,0.179035068
9028534,0,1.18E-08
9028535,0,2.01E-08
9028536,0,5.70E-09
9028537,0,9.55E-08
9028538,0,7.00E-08
9028539,0,4.93E-10
9028540,0,6.95E-09
9028541,0,3.85E-07
9028542,0,7.06E-06
9028543,0,0.315251172
9028544,0,1.35E-08
9028545,0,1.00E-07
9028546,0,5.04E-08
9028547,0,2.64E-06
9028548,0,7.49E-08
9028549,0,7.79E-08
9028550,0,2.57E-06
9028551,0,1.75E-05
9028552,0,1.04E-06
9028553,0,5.73E-07
9028554,0,4.08E-07
9028555,0,6.15E-08
9028556,0,4.02E-08
9028557,0,6.31E-06
9028558,0,1.19E-08
9028559,0,1.05E-05
9028560,0,0.000228992
9028561,0,0.000222383
9028562,0,5.69E-07
9028563,0,0.000151879
9028564,0,9.27E-07
9028565,0,2.11E-07
9028566,0,6.87E-06
9028567,0,0.001332265
9028568,0,1.05E-06
9028569,0,1.89E-07
9028570,0,0.000104689
9028571,0,1.51E-07
9028572,0,2.11E-08
9028573,0,2.05E-06
9028574,0,3.34E-05
9028575,0,1.24E-07
9028576,0,1.72E-05
9028577,0,0.000424806
9028578,0,2.86E-05
9028579,0,4.27E-09
9028580,0,8.03E-05
9028581,0,1.04E-06
9028582,0,8.69E-08
9028583,0,3.34E-09
9028584,0,6.36E-08
9028585,0,0.000222918
9028586,0,2.48E-08
9028587,0,2.48E-08
9028588,0,1.90E-07
9028589,0,5.09E-07
9028590,0,5.00E-08
9028591,0,2.05E-05
9028592,0,2.69E-08
9028593,0,2.48E-08
9028594,0,3.71E-08
9028595,0,2.28E-08
9028596,0,7.61E-06
9028597,0,2.12E-07
9028598,0,3.78E-07
9028599,0,1.17E-08
9028600,0,2.17E-06
9028601,0,3.83E-06
9028602,0,2.50E-06
9028603,0,2.97E-08
9028604,0,9.89E-06
9028605,0,8.30E-06
9028606,0,2.17E-09
9028607,0,8.06E-07
9028608,0,8.54E-09
9028609,0,7.16E-09
9028610,0,1.63E-08
9028611,0,2.63E-08
9028612,0,4.17E-10
9028613,0,1.46E-07
9028614,0,7.87E-07
9028615,0,0.000133859
9028616,0,1.06E-08
